npsn,nama,jenjang,status,kabupaten,kecamatan,alamat_jalan,dusun,kode_pos,telepon,email,website,akreditasi,jml_siswa,jml_siswa_l,jml_siswa_p,jml_rombel
20540131,SMP NEGERI 2 SONGGON,SMP,NEGERI,Kab. Banyuwangi,Kec. Songgon,Jl. Songgon,Cemoro,68463,085259520282,smpn2songgon@ymail.com,http://smpn2songgon.sch.id,A,565,268,297,18
20523885,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 12 JEMBER,SMP,NEGERI,Kab. Jember,Kec. Kaliwates,Jl. Kh. Wahid Hasyim 16 Jember,Kepatihan,68137,0331424526,rolasijember@yahoo.com,http://,A,565,275,290,18
20521459,SMAN 1 PRONOJIWO,SMA,NEGERI,Kab. Lumajang,Kec. Pronojiwo,JL. AHMAD YANI PRONOJIWO,Tulungagungan,67374,590269,smanpronojiwo@gmail.com,https://sman1pronojiwo.sch.id,A,565,234,331,18
20551738,UPT SMP NEGERI 1 SANANKULON,SMP,NEGERI,Kab. Blitar,Kec. Sanankulon,Dusun Purworejo Rt.05 Rw.01,Purworejo,66151,0342804753,smpn1sanankulon@yahoo.co.id,http://smpn1sanankulon.sch.id,A,564,317,247,19
20502622,SMPN 2 DLANGGU,SMP,NEGERI,Kab. Mojokerto,Kec. Dlanggu,Sumber Agung,Sumberagung,61371,0321512782,smpn2dlanggu@gmail.com,http://smpn2dlanggu.blogspot.com,A,564,312,252,18
20539031,SMA NEGERI 1 BANGILAN TUBAN,SMA,NEGERI,Kab. Tuban,Kec. Bangilan,Jl. Raya Bojonegoro-Jatirogo 328 Bangilan Tuban,Banjarworo,62364,085103009468,sma1_bangilan@yahoo.co.id,http://www.sman1bangilan.sch.id,A,564,295,269,16
20503442,SMP NEGERI 2 KESAMBEN,SMP,NEGERI,Kab. Jombang,Kec. Kesamben,Jl. Raya Candisari 37,Candisari,61484,03216835181,smpnegeri2kesamben@gmail.com,http://www.smpn2kesamben.sch.id/,A,563,300,263,18
20511855,UPTD SMPN 2 Plemahan,SMP,NEGERI,Kab. Kediri,Kec. Plemahan,Puhjarak,Recosolo,64155,03547007567,smpnduaplemahan@yahoo.co.id,http://www.smpn2plmh.yahoo.co.id,A,563,319,244,18
20507737,SMP NEGERI 2 MEJAYAN,SMP,NEGERI,Kab. Madiun,Kec. Mejayan,Jl. P. Sudirman 143 Caruban,Pandean,63153,0351383126,smpn2mejayan02@gmail.com,http://smpn2mejayan.sch.id,A,563,294,269,18
20510956,SMP NEGERI 2 PACITAN,SMP,NEGERI,Kab. Pacitan,Kec. Pacitan,Jl. A. Yani No. 31,Purwoharjo,63511,0357881087,smpn2pacitan@gmail.com,http://www.smpn2pacitan.sch.id,A,563,276,287,18
20525685,SMP NEGERI MANBAUL FALAH SINGOJURUH,SMP,NEGERI,Kab. Banyuwangi,Kec. Singojuruh,Jl. KH. Rofii Makhsum No. 25,Kedungliwung,68464,0333646640,smpnmanbaulfalah@rocketmail.com,http://,A,562,278,284,16
20517474,SMP NEGERI 1 KROMENGAN,SMP,NEGERI,Kab. Malang,Kec. Kromengan,JL. KERAMAT,Krajan,65165,03414342464,smpnkromengan@yahoo.com,http://https://smpn1kromengan.sch.id/,A,562,284,278,18
20542479,SMP TERPADU AL ANWAR,SMP,SWASTA,Kab. Trenggalek,Kec. Durenan,Jln. Raya Baruharjo Durenan Trenggalek,Baruklinting,66381,0355878585,smptalanwar@gmail.com,http://20542479.siap-sekolah.com/,A,562,312,250,17
20504411,SMP NEGERI 1 TRUCUK,SMP,NEGERI,Kab. Bojonegoro,Kec. Trucuk,Jl. Raya Sumberjo Kentong No.1 Trucuk,Kentong,62155,891414,smpn1trucuk@gmail.com,http://www.smpn1trucukbojonegoro.sch.id,A,561,294,267,18
20506348,SMP NEGERI 1 KEMBANGBAHU,SMP,NEGERI,Kab. Lamongan,Kec. Kembangbahu,Jl. Raya Kembangbahu No 06,Kembangbahu,62282,085606380480,smpn1kbbh@gmail.com,http://www.smpn1kembangbahu.sch.id,A,561,299,262,19
20521433,SMP NEGERI 2 TEMPEH,SMP,NEGERI,Kab. Lumajang,Kec. Tempeh,Jl Panjaitan No 06,Wringin Cilik,67371,0334521122,smpn2.tempeh@gmail.com,http://www.smpn2tempeh.sch.id,A,561,310,251,19
20501734,SMP NEGERI 2 BALONGBENDO,SMP,NEGERI,Kab. Sidoarjo,Kec. Balong Bendo,Sumokembangsri,Luwung,61263,03199890023,smpnduabalongbendo@yahoo.co.id,http://smpn2balongbendo.sch.id,A,560,304,256,18
20521784,UPTD SPF SMP Negeri 2 Bondowoso,SMP,NEGERI,Kab. Bondowoso,Kec. Bondowoso,Jl. MT. Haryono No. 23,,68213,0332421910,smpn2bondowoso@yahoo.co.id,http://,A,559,287,272,18
20506387,SMP NEGERI 1 SUGIO,SMP,NEGERI,Kab. Lamongan,Kec. Sugio,Jalan Raya Sugio - Lamongan,SUGIO,62256,,smpn1sgo@gmail.com,http://www.smpnegeri1sugio.sch.id,A,558,295,263,19
20502656,SMPN 3 KUTOREJO,SMP,NEGERI,Kab. Mojokerto,Kec. Kutorejo,Dsn. Rejosari,Rejosari,61383,7221161,simpatiksmp@yahoo.co.id,http://smpn3kutorejo.co.id,A,558,323,235,18
20551662,SMP NEGERI 06 BATU,SMP,NEGERI,Kota Batu,Kec. Bumiaji,Jl. Raya Giripurno 284,Sawahan,65333,0341592881,hebatsneba@gmail.com,http://smpn06batu.sch.id,A,558,287,271,18
20531227,SMA NEGERI 3 BANGKALAN,SMA,NEGERI,Kab. Bangkalan,Kec. Bangkalan,JL. RE. MARTADINATA 54,MLAJAH,69116,0313095330,smagabangkalan@gmail.com,http://www.sman3-bangkalan.sch.id,A,557,256,301,17
20540304,SMA NEGERI PLANDAAN,SMA,NEGERI,Kab. Jombang,Kec. Plandaan,JL.BANGSRI NO.38 PLANDAAN JOMBANG,BANGSRI,61456,883222,sman1plandaan@gmail.com,http://smanepa.sch.id,A,557,183,374,16
20540096,SMKS YPM 2 TAMAN SIDOARJO,SMK,SWASTA,Kab. Sidoarjo,Kec. Taman,JL. RAYA NGELOM 86 SEPANJANG,Ngelom,61257,0317875230,ypm2smk@gmail.com,http://www.smkypm2taman.sch.id,A,557,83,474,15
69947051,SMA Negeri 3,SMA,NEGERI,Kota Batu,Kec. Bumiaji,Jl. Joko Bundu,SEGUNDU,65335,5109023,sma3batu@gmail.com,http://sman3-batu.sch.id,A,557,214,343,17
20523859,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 2 KALISAT,SMP,NEGERI,Kab. Jember,Kec. Kalisat,Jln. Patempuran - Kalisat,Patempuran,68193,0331591331,smp2kalisat@gmail.com,http://smpn2kalisat.com,A,556,321,235,18
69944430,SMK ASH SHOLIHUDDIN DAMPIT,SMK,SWASTA,Kab. Malang,Kec. Dampit,Jl. Pesantren  No.72  RT.21 RW.03 Sumbertangkep,Sumbertangkep,65181,081335235736,smk_ashsholihuddin@yahoo.co.id,http://smkashsholihuddindampit.blogspot.com,B,556,236,320,17
20501693,SMKS YPM 7 TARIK SIDOARJO,SMK,SWASTA,Kab. Sidoarjo,Kec. Tarik,JL. KEMUNING NO. 01,Kemuning,61265,0318987258,smkypm7@ymail.com,http://www.smkypm7.sch.id,A,556,449,107,17
20555110,SMK NEGERI 1 SEPULUH BANGKALAN,SMK,NEGERI,Kab. Bangkalan,Kec. Sepulu,JL. RAYA SEPULUH NO. 89,SEPULU,69154,0313079325,smkn1sepuluh@gmail.com,http://www.smkn1sepulu.sch.id,B,555,423,132,21
20549087,SMKS KARTINI JEMBER,SMK,SWASTA,Kab. Jember,Kec. Sumbersari,JL. LETJEN SUTOYO NO. 30,-,68122,0331331737,smkkartinijember@yahoo.com,http://smkkartinijember.sch.id,A,555,292,263,20
20517515,SMP NEGERI 2 JABUNG,SMP,NEGERI,Kab. Malang,Kec. Jabung,JL. RAYA SLAMPAREJO NO. 54,SLAMPAREJO,65155,0341793669,smpnjabung2@gmail.com,http://smpn2jabung.sch,A,555,276,279,18
20538309,SMP NEGERI 2 GONDANG,SMP,NEGERI,Kab. Nganjuk,Kec. Gondang,Jl. Raya Gondang - Lengkong,SUMBERAGUNG,64451,0358612060,gondangtri@yahoo.co.id,https://smpn2gondangnganjuk.sch.id/,A,555,316,239,19
20519189,SMPN 2 PRIGEN,SMP,NEGERI,Kab. Pasuruan,Kec. Prigen,Desa Dayurejo No.532 Prigen,Gamoh,67157,081332012921,smpn2prigen123@gmail.com,http://,A,555,282,273,16
20510155,SMKN 1 MLARAK,SMK,NEGERI,Kab. Ponorogo,Kec. Mlarak,JALAN RAYA MLARAK PULUNG,Purworejo,63472,085234016773,smkn1mlarak@gmail.com,http://smkn1mlarak.sch.id,A,555,385,170,26
20525639,SMP NEGERI 2 TEGALDLIMO,SMP,NEGERI,Kab. Banyuwangi,Kec. Tegaldlimo,Jalan Purwo Kalipait Tegaldlimo,Purworejo,68484,0333594004,tegaldlimosmpndua@yahoo.com,http://,A,554,280,274,15
20562077,SMKN 1 WONOMERTO,SMK,NEGERI,Kab. Probolinggo,Kec. Wonomerto,"JL RAYA BANTARAN, KEDUNG SUPIT, KECAMATAN WONOMERTO",BINTAOSAN,67253,,smkn1.wonomerto.sch@gmail.com,http://https://smkn1wonomerto.sch.id/,B,554,381,173,17
20546835,SMP NEGERI 1 MARON,SMP,NEGERI,Kab. Probolinggo,Kec. Maron,Maron Wetan,Krajan 2,67276,085852284978,smpn1_maron@yahoo.com,http://www.smpn1maron.sch.id,A,554,271,283,16
20505131,UPT SMP NEGERI 1 BANCAR,SMP,NEGERI,Kab. Tuban,Kec. Bancar,Jln. Raya Bancar No.113,Bancar,62354,0356411135,smpbancar1@gmail.com,http://s.id/smpn1bancar,A,554,305,249,15
20534169,SMPN 3,SMP,NEGERI,Kota Madiun,Kec. Manguharjo,Jl. RA. Kartini No.6  Madiun,,63122,0351462523,smpn3madiun@gmail.com,http://www.smpn3kotamadiun.sch.id,A,554,278,276,18
20536273,SMP NEGERI 2 PROBOLINGGO,SMP,NEGERI,Kota Probolinggo,Kec. Kanigaran,Jl. Dr. Moch. Saleh No.7,,67211,0335421403,labkom_smp2@yahoo.co.id,http://smpn2.dikpora.probolinggokota.go.id,A,554,270,284,17
20532267,SMKS 45 SURABAYA,SMK,SWASTA,Kota Surabaya,Kec. Gubeng,JL. JOJORAN I-46 SURABAYA,Mojo,60285,0315994020,smk45sby@yahoo.com,http://www.smk45sby.sch.id,A,554,551,3,20
20501757,SMP DHARMA WANITA 1 GEDANGAN,SMP,SWASTA,Kab. Sidoarjo,Kec. Gedangan,Jl Raya Gedangan No 107,GEDANGAN,61254,0318912289,smpdharmawanita1gedangansidoarjo@yahoo.com,http://www.smpdharmawanita.blogspot.com,A,553,278,275,17
20562152,SMKN 1 GENDING,SMK,NEGERI,Kab. Probolinggo,Kec. Gending,Sumberkerang,Sumberan,67272,085230188220,smkn1gending@gmail.com,http://www.smkn1gending.sch.id,B,552,399,153,21
20528613,UPTD SMPN 3 SAMPANG,SMP,NEGERI,Kab. Sampang,Kec. Sampang,Jl. Syamsul Arifin I/36,Tajung,69215,0323321072,smpn3sampang@gmail.com,http://smpn3sampang.sch.id,A,552,302,250,19
20546829,SMP NEGERI 1 GENDING,SMP,NEGERI,Kab. Probolinggo,Kec. Gending,Jl. Randupitu 19,Krajan,67272,611083,smpn1gending@gmail.com,http://www.smpn1gending.sch.id,A,551,321,230,18
20507747,SMP N 4 SARADAN,SMP,NEGERI,Kab. Madiun,Kec. Saradan,Jl. Klumutan,Sumbersari,63155,0351384535,smpn4saradan@yahoo.co.id,http://,A,550,292,258,18
20549181,SMPS ISLAM MIFTAHUL ULUM TAMBELANGAN,SMP,SWASTA,Kab. Sampang,Kec. Tambelangan,Jl. KH. Muhammad F,Kapasan,69253,0817332115,smp.islammiftahululumtbl2020@gmail.com,http://,B,549,379,170,18
20551741,UPT SMP NEGERI 1 BAKUNG,SMP,NEGERI,Kab. Blitar,Kec. Bakung,Jalan Ahmad Yani,BAKUNG UTARA,66163,,smpn1bakung@gmail.com,http://spensiba.wordpress.com,A,548,285,263,19
20549656,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 2 MAYANG,SMP,NEGERI,Kab. Jember,Kec. Mayang,Jl Bromo No 1 Mayang,Klayu,68182,0331591299,smpn2_mayang@yahoo.co.id,http://smpnegeri2mayang.blogspot.co.id,A,548,308,240,18
20542453,SMP NEGERI 2 TRENGGALEK,SMP,NEGERI,Kab. Trenggalek,Kec. Trenggalek,Jl. Mastrip No. 150 RT. 09 RW. 04 Desa Parakan Kec. Trenggalek Kab. Trenggalek,Krajan,66317,0355791096,smpn2_tgalek@yahoo.co.id,http://smpn2trenggalek.blogspot.com,A,548,314,234,17
20517505,SMP NEGERI 2 PAKIS,SMP,NEGERI,Kab. Malang,Kec. Pakis,JL. GAJAHMADA BANJAREJO,Banjarejo,65154,0341789268,smpn2_pakis@ymail.com,http://,A,547,326,221,18
20546836,SMP NEGERI 1 PAITON,SMP,NEGERI,Kab. Probolinggo,Kec. Paiton,Jl. Pakuniran - Paiton,PAITON,67291,0335771106,smpnegeri1paiton@gmail.com,http://smpn1paiton.sch.id,A,547,314,233,18
20542454,SMP NEGERI 2 TUGU,SMP,NEGERI,Kab. Trenggalek,Kec. Tugu,Jl.Corah Mulyo No. 89,Krajan,66352,035579313,smpn2tugu@gmail.com,http://,A,547,273,274,18
69880823,SMP ISLAM AL FATTAHIYYAH,SMP,SWASTA,Kab. Tulungagung,Kec. Boyolangu,DSN MIREN DS NGRANTI KECAMATAN BOYOLANGU,MIREN,66271,085235243232,smpislamalfattahiyyah@gmail.com,http://smpialfattahiyyah.sch.id,B,547,277,270,18
20539424,SMP AL IZZAH BATU,SMP,SWASTA,Kota Batu,Kec. Batu,Jl. INDRAGIRI GG PANGKUR NO 78 KOTA BATU,Sumberejo,65317,0341590363,lpii_alizzahbatu@yahoo.co.id,http://alizzah-batu.sch.id,A,547,0,547,19
60726708,SMK UNITOMO SURABAYA,SMK,SWASTA,Kota Surabaya,Kec. Sukolilo,JALAN  SEMOLOWARU 84,-,60118,0315991699,smk.unitomo@gmail.com,http://smkunitomosby.sch.id,A,547,297,250,22
20528616,UPTD SMPN 2 SAMPANG,SMP,NEGERI,Kab. Sampang,Kec. Sampang,Jl. Bahagia No. 68a,,69211,0323327833,smpn2spg@gmail.com,http://smp2sampang.wordpress.com,B,546,302,244,18
20525680,SMP NEGERI 3 ROGOJAMPI,SMP,NEGERI,Kab. Banyuwangi,Kec. Rogojampi,Jln Ki Hajar Dewantoro No 18A,SIDOMULYO,68462,631352,sempegarogojampi@gmail.com,www.smpn3rogojampi.sch.id,A,545,276,269,18
20523871,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 1 PAKUSARI,SMP,NEGERI,Kab. Jember,Kec. Pakusari,Jln. Sumberpinang Pakusari,KRAJAN,68181,085100762303,smpnpakusari63@gmail.com,http://,A,545,284,261,19
20503469,SMP NEGERI 2 MOJOWARNO,SMP,NEGERI,Kab. Jombang,Kec. Mojowarno,Jln. Wanara Japanan,Sedah,61475,0321495767,smpn2mojowarno@gmail.com,http://smpn2mojowarno.sch.id,A,545,295,250,18
20525649,SMP NEGERI 2 GLAGAH,SMP,NEGERI,Kab. Banyuwangi,Kec. Glagah,Jl. Kenjo No.45,JAMBEAN,68432,0333418566,smpnegeri2glagah@yahoo.co.id,http://smpn2glagahbwi.sch.id,A,543,277,266,18
20541364,SMP NEGERI 1 SEKAR,SMP,NEGERI,Kab. Bojonegoro,Kec. Sekar,Desa Miyono,Kerajan,62167,081230929129,smpnegerisatusekar@yahoo.co.id,http://,A,542,292,250,18
20500470,SMKS HIDAYATUL UMMAH,SMK,SWASTA,Kab. Gresik,Kec. Balong Panggang,JL. RAYA BALONGPANGGANG NO.23,BALONGPANGGANG,61173,0317923338,smkhu.blpg@gmail.com,http://smkhu.sch.id,B,542,336,206,16
20511845,UPTD SMPN 2 Kandat,SMP,NEGERI,Kab. Kediri,Kec. Kandat,Jl. Kelud No. 399,Tegalarum,64173,081318279209,smpnkandat2@gmail.com,http://www.smpn2kandat.sch.id,A,542,310,232,17
20510974,SMP NEGERI 1 PUNUNG,SMP,NEGERI,Kab. Pacitan,Kec. Punung,Jl. Raya Punung - Pacitan,Thekil,63553,0357511045,smp1punung@yahoo.co.id,http://www.smp1punung.sch.id,A,542,262,280,19
20519186,SMPN 2 SUKOREJO,SMP,NEGERI,Kab. Pasuruan,Kec. Sukorejo,Sukorejo,SEBANDUNG,67161,08113663900,smpnn2sukorejo@gmail.com,http://www.smpn2sukorejo.sch.id,A,542,288,254,16
20584053,SMK MITRA SEHAT MANDIRI,SMK,SWASTA,Kab. Sidoarjo,Kec. Krian,JL. KI HAJAR DEWANTARA NO. 200 KRIAN,KATERUNGAN,61262,0318987404,skamediss@gmail.com,http://www.smkmitrasehatmandiri.sch.id,A,542,126,416,21
20506353,SMP NEGERI 1 MODO,SMP,NEGERI,Kab. Lamongan,Kec. Modo,Jl. Panji No. 03,Jimus,62275,08113064664,smpnegerimodo@gmail.com,http://smpnegerimodo.sch.id,A,541,271,270,19
20521435,SMP NEGERI 2 KLAKAH,SMP,NEGERI,Kab. Lumajang,Kec. Klakah,Jl Ranu No 23 Klakah,Klakah,67356,0334441327,smpnduaklakah@yahoo.com,http://,A,541,291,250,18
20531152,SMAS MAARIF,SMA,SWASTA,Kab. Bangkalan,Kec. Bangkalan,Jl. KH. MOH. KHOLIL I/6,-,69115,71060770,smamaarifbkl@gmail.com,https://www.smasmaarifbkl.sch.id,A,540,197,343,17
20529967,SMA NEGERI 1 AMBUNTEN SUMENEP,SMA,NEGERI,Kab. Sumenep,Kec. Ambunten,JL. RAYA AMBUNTEN,Tambaagung,69455,311070,ssn.smania@gmail.com,http://www.sman1ambunten.sch.id,A,540,271,269,17
20542440,SMP NEGERI 1 TUGU,SMP,NEGERI,Kab. Trenggalek,Kec. Tugu,"Jl. Ponorogo, Dermosari",Bonsari,66352,0355792804,smpnsatutugu@yahoo.co.id,http://www.smpn1tugu.sch.id,A,540,280,260,18
20551699,SMP ISLAM BUSTANUL ULUM,SMP,SWASTA,Kab. Jember,Kec. Pakusari,Jl. Himalaya No. 17,Rowo,68181,0331592909,smpibu2006@gmail.com,http://,B,539,263,276,18
20523914,SMP NURIS JEMBER,SMP,SWASTA,Kab. Jember,Kec. Sumbersari,Jl. Pangandaran 48,KRAJAN,68125,0331324946,nurissmp@gmail.com,https://pesantrennuris.net/,A,539,289,250,18
20503476,SMP NEGERI 3 MOJOAGUNG,SMP,NEGERI,Kab. Jombang,Kec. Mojoagung,Jl. H. Subakir No 25,KAROBELAH,61482,0321492177,spigma@gmail.com,http://spigma.sch.id,A,538,268,270,18
20517472,SMP NEGERI 1 TAJINAN,SMP,NEGERI,Kab. Malang,Kec. Tajinan,JL. RAYA GUNUNGSARI NO. 21,Gunungsari,65172,03417508821,smpntajinan@gmail.com,http://www.smpntajinan.blogspot.com,A,538,265,273,18
20502715,SMKS RADEN PATAH MOJOSARI,SMK,SWASTA,Kab. Mojokerto,Kec. Mojosari,JL. HASANUDDIN NO.44,candisari,61382,0321593832,smkradenpatah@yahoo.co.id,http://www.smkradenpatah.sch.id,A,538,493,45,23
20538382,SMP NEGERI 3 REJOSO,SMP,NEGERI,Kab. Nganjuk,Kec. Rejoso,Mlorah,Mlorah,64453,0358611348,smptiga_rejoso@yahoo.co.id,http://,A,538,298,240,18
20519140,SMKS YADIKA 1 BANGIL,SMK,SWASTA,Kab. Pasuruan,Kec. Bangil,JL. BADER NO. 9,Kalirejo,67153,0343742070,smk.ydk.bangil@gmail.com,http://smk-yadika-bangil.sch.id,A,538,368,170,21
20501680,SMP PGRI 10 CANDI,SMP,SWASTA,Kab. Sidoarjo,Kec. Candi,Jl. H. M. Nur No. 10,,61271,0318961260,smppgri10candi@yahoo.com,http://smppgri10candisidoarjo.sch.id,A,538,304,234,16
20532094,SMAS SEJAHTERA 1 SURABAYA,SMA,SWASTA,Kota Surabaya,Kec. Sukomanunggal,JL. SIMO MULYO 1 / 3,Simomulyo,60181,0315313213,smara_sby@yahoo.com,http://www.smasejahterasurabaya.sch.id,A,537,258,279,17
20527193,SMP NEGERI 5 PAMEKASAN,SMP,NEGERI,Kab. Pamekasan,Kec. Pademawu,Jl. Jokotole No. 125 Pamekasan,Barurambat Timur,69321,0324322148,smplima_pamekasan@yahoo.co.id,http://smpn5pamekasan.sch.id,A,536,295,241,18
20514412,UPT SMP NEGERI 1 WATES,SMP,NEGERI,Kab. Blitar,Kec. Wates,Jl Kenanga No 6 RT 2 RW 1 Desa Mojorejo Kec. Wates,Banyuurip,66194,03426350040,smpn1wateskabblitar@gmail.com,https://smpn1watesblitar.sch.id,A,535,269,266,18
20523869,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 1 MAYANG,SMP,NEGERI,Kab. Jember,Kec. Mayang,Jl Mumbulsari No 1,Krajan,68182,0331591727,info@smpnegeri1mayang.sch.id,http://www.smpnegeri1mayang.sch.id/,A,535,300,235,17
20503429,SMK MUHAMMADIYAH 2 JOGOROTO,SMK,SWASTA,Kab. Jombang,Kec. Jogoroto,JL. RAYA JOGOROTO NO. 78,kalianyar,61485,0321853955,ar.smeakem2jog@gmail.com,http://,B,535,324,211,18
20560084,SMP SUNAN KALIJOGO JABUNG,SMP,SWASTA,Kab. Malang,Kec. Jabung,Jl. KRAMAT SUKOLILO RT 19 RW 03,GANDON,65155,0341791311,SMPSUNANKALIJOGOJABUNG@GMAIL.COM,http://,A,535,535,0,17
20517417,SMP ARROHMAH BOARDING SCHOOL,SMP,SWASTA,Kab. Malang,Kec. Dau,Jl. Raya Apel 61,Semanding,65151,0341461231,smp.arrohmah.putra@gmail.com,"http://www.arrohmahputra,com",A,535,535,0,18
20521413,SMP NEGERI 1 RANDUAGUNG,SMP,NEGERI,Kab. Lumajang,Kec. Randuagung,Jl Tunjung  Randuagung,Tunjung,67354,0334321705,smpn1randuagung@yahoo.com,http://,A,534,314,220,18
70003200,SMP BILINGUAL TERPADU 2,SMP,SWASTA,Kab. Sidoarjo,Kec. Krian,JL. JUNWANGI NO. 43B,Kwangen,61262,081399952020,smpbilie@gmail.com,https://smpbilie.com,A,534,251,283,18
20532483,SMP TARUNA JAYA I,SMP,SWASTA,Kota Surabaya,Kec. Kenjeran,Kedinding Tengah Sekolahan No.40,Tanah Kali Kedinding,60129,03151504874,smptarunajaya_1@yahoo.co.id,http://www.tarunajaya.sch.id,A,534,285,249,18
20540097,SMKS DARMA SISWA 1 SIDOARJO,SMK,SWASTA,Kab. Sidoarjo,Kec. Waru,JL. KUSUMA 9-11,brebek,61256,0318672377,smkdarmasiswa1sidoarjo@gmail.com,http://www_smk_darma_siswa.com,A,533,532,1,15
20542431,SMP NEGERI 1 GANDUSARI,SMP,NEGERI,Kab. Trenggalek,Kec. Gandusari,Jalan Raya Gandusari - Kampak,Karang Rejo,66372,0355811098,smpn1gandusaritglk@gmail.com,http://,A,533,288,245,18
20525644,SMP NEGERI 2 MUNCAR,SMP,NEGERI,Kab. Banyuwangi,Kec. Muncar,JL. DIPONEGORO No. 35,CURAHKRAKAL,68472,0333592478,smpn2muncar@gmail.com,http://www.smpn2_muncar.sch.id,A,532,299,233,18
20521457,SMAN 1 KUNIR,SMA,NEGERI,Kab. Lumajang,Kec. Kunir,JALAN SUMBERSARI NO.1 KUNIR,Sumbersari,67383,0334521370,sman_kunir@yahoo.co.id,http://www.smankunir.sch.id,A,532,239,293,16
20508469,SMAN 1 KENDAL,SMA,NEGERI,Kab. Ngawi,Kec. Kendal,JL. RAYA NGAWI - KENDAL KM.32,TEGAL REJO,63261,732301,sman1kendal_ngawi@yahoo.co.id,http://sman1kendal.sch.id,A,532,227,305,15
20529970,SMA NEGERI 1 GAPURA SUMENEP,SMA,NEGERI,Kab. Sumenep,Kec. Gapura,JL. RAYA GAPURA KM. 9,Raas,69472,0328667741,smangapura@gmail.com,http://www.sman1gapura.com,A,532,341,191,17
20504410,SMP NEGERI 1 TEMAYANG,SMP,NEGERI,Kab. Bojonegoro,Kec. Temayang,Jl. Raya Temayang Km 25,Judeg,62184,082331162277,smpn1tmy@gmail.com,http://www.smpn1tmy.sch.id,A,531,268,263,18
69946189,SMA MUHAMMADIYAH 10 GKB GRESIK,SMA,SWASTA,Kab. Gresik,Kec. Manyar,Jl. Raya Mutiara No. 95 Perum PPS GSK,Suci,61151,03199006210,smam10gkb@gmail.com,http://www.smam10gkb.sch.id,A,531,260,271,16
20554381,SMKS NU 2 KEDUNGPRING,SMK,SWASTA,Kab. Lamongan,Kec. Kedungpring,JL. PRAMUKA NO. 03 BLAWIREJO,Blawi,62272,085852794111,smknukedungpring@gmail.com,http://smknu2kedungpring.sch.id,A,530,323,207,23
20523855,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 2 GUMUKMAS,SMP,NEGERI,Kab. Jember,Kec. Gumuk Mas,Jl. Mahakam No. 20,Banjarejo,68165,0336321823,smpngumukmas2@gmail.com,http://,A,529,290,239,20
20511978,SMK KARYA WATES,SMK,SWASTA,Kab. Kediri,Kec. Wates,JL. MUJAIR 36 TAWANG,DADAPAN,64174,442149,smkkarya85@gmail.com,http://www.smkkarya85.com,B,529,178,351,18
20532674,SMKS SEJAHTERA SURABAYA,SMK,SWASTA,Kota Surabaya,Kec. Sukomanunggal,JL. SIMOMULYO I/3,Simomulyo,60181,0315476870,admin@smksejahterasurabaya.sch.id,http://https://smksejahterasurabaya.sch.id/,B,529,231,298,19
20532141,SMAS KHADIJAH,SMA,SWASTA,Kota Surabaya,Kec. Wonokromo,JL. A. YANI NO. 2-4,-,60243,0318284261,info@smakhadijah.sch.id,http://www.smakhadijah.sch.id,A,528,230,298,16
20519188,SMPN 2 PURWODADI,SMP,NEGERI,Kab. Pasuruan,Kec. Purwodadi,JL BUK KEMANTEN ,SEMAMBUNG,67163,081235604405,smpn2purwodadipasuruan@gmail.com,http://smpn2purwodadi.blog.go.id,A,527,273,254,15
20537097,SMP BUANA WARU,SMP,SWASTA,Kab. Sidoarjo,Kec. Waru,Jl. Kol Sugiono,WEDORO MADRASAH,61256,8543388,smpbuanawaru@gmail.com,http://www.smpbuana.sch.id,A,527,270,257,17
20517478,SMP NEGERI 1 BANTUR,SMP,NEGERI,Kab. Malang,Kec. Bantur,Jl. Raya Bantur No. 1014,Bantur,65179,0341841027,smpnbantur1@gmail.com,http://-,A,526,254,272,17
20510959,SMP NEGERI 1 DONOROJO,SMP,NEGERI,Kab. Pacitan,Kec. Donorojo,Jl. Taruna N0. 17 Donorojo,DRUJU,63554,0357511145,smp1donorojopacitan@gmail.com,http://smpn1donorojo.sch.id,A,526,271,255,18
20525836,SMAS MUHAMMADIYAH 2 GENTENG,SMA,SWASTA,Kab. Banyuwangi,Kec. Genteng,JL. JEMBER KM. 2 SETAIL,KRAJAN,68465,0333845396,info@muhagenteng.sch.id,http://www.muhagenteng.sch.id,A,525,257,268,15
20500410,SMP AL AZHAR,SMP,SWASTA,Kab. Gresik,Kec. Menganti,Jl. Raya Menganti Krajan No.474,MENGANTI,61174,0317911108,smp_alazhar.menganti@yahoo.com,http://www.smpalazharmenganti.sch.id,A,525,269,256,17
